Population,Children,Age,Income,Churn,Outage_sec_perweek,Email,Contacts,OnlineSecurity,StreamingTV,StreamingMovies,MonthlyCharge,Bandwidth_GB_Year,InternetService_DSL,InternetService_Fiber Optic
44145,2,73,38202.86,0,7.721245,15,2,0,1,0,117.4392,2316.736557,1,0
659,1,49,26391.1,1,14.04061351,10,1,0,1,1,220.118516,1693.576099,0,1
94,0,33,42506.46,0,7.041544,12,0,0,0,1,179.9476,581.3197743,0,1
7999,6,25,138555.9,1,13.31326,12,3,1,0,1,142.4827,2058.120961,1,0
404,0,51,13564.03,0,16.22817,10,0,1,0,0,107.5286,517.7918192,0,0
18427,0,76,16762.99,1,11.54198689,7,1,1,0,1,217.483972,955.0181592,0,1
3993,4,48,71899.67,0,11.8857,10,2,0,0,1,172.4742,3741.804448,0,1
1749,4,70,22552.58,0,8.540979,13,3,0,1,0,172.4441,671.4099396,0,1
726,4,75,17202.87,1,10.43721,11,1,1,1,0,174.9618,563.1178513,0,1
692,0,66,66284.45,0,10.44775,14,0,0,0,0,105.011,155.5067148,0,0
4776,0,23,6820.51,0,10.93998,10,2,0,1,0,149.9447,6048.807482,1,0
3612,2,35,9121.25,1,15.4471,16,4,1,1,1,235.1591,1747.993101,0,1
2146,0,60,111892.6,0,13.33737,6,0,1,0,1,142.4689,5312.129835,1,0
1541,3,30,21317.81,0,5.980381113,15,0,0,1,0,137.439154,996.4395858,0,1
1418,0,43,78661.45,1,10.20451845,11,1,0,0,0,157.469817,437.8833399,0,1
1020,0,45,17312.0,0,5.761471,9,0,0,1,0,129.9621,5579.495808,1,0
75,3,45,35021.59,0,8.217405,12,3,0,1,0,204.9634,3735.933485,0,1
5009,4,69,256998.4,0,10.75625,7,0,1,1,0,174.9755,6343.939228,0,1
196,7,35,49128.48,1,13.3037367,10,2,0,0,1,147.442069,874.5485738,0,1
2918,3,37,9708.23,1,11.22367,16,0,1,1,1,222.6326,1931.414865,1,0
220,1,77,42679.8,0,6.950896,13,0,1,1,1,242.6326,4972.337033,0,1
17148,3,64,35087.57,0,4.641244,16,0,0,1,1,210.138,1421.06817,0,0
35799,1,36,68930.4,0,8.460713,14,1,0,1,0,139.9678,5731.573712,0,0
1204,2,52,42523.79,1,10.2902,11,1,0,1,0,139.9816,1419.040968,0,0
0,5,53,20473.21,1,16.84547,16,0,1,1,0,152.509,1170.830123,0,0
319,2,61,5875.01,1,11.36888104,12,1,1,1,0,142.452604,1408.424309,1,0
2898,2,77,19383.74,0,8.144330616,15,2,0,0,0,157.483594,278.9942907,0,1
41,4,58,5026.38,1,12.23929,15,0,1,0,1,129.9926,4409.527019,0,0
53,7,23,21072.82,1,7.43893815,17,3,1,0,1,197.516854,1035.183038,0,0
16254,0,56,21580.42,1,9.278282,16,2,0,1,1,242.6281,776.1387725,0,1
948,3,33,10547.83,0,10.58659,12,0,0,0,0,127.4601,5590.851555,1,0
7190,2,53,44295.41,0,9.984016,13,1,0,0,0,124.9607,909.4363783,1,0
2532,2,78,33653.9,0,8.761838,9,0,0,0,1,159.9512,5614.790593,0,1
21301,1,82,80905.43,0,13.86573,11,0,1,0,1,129.9598,6235.95972,1,0
20604,0,30,146544.6,0,12.10445,9,0,1,0,1,129.9926,5926.760477,0,0
331,2,79,15231.77,0,10.83194,10,1,0,1,0,182.4538,5920.786804,0,1
5230,0,31,17152.68,0,5.917707,14,1,0,1,1,200.1323,6330.802447,1,0
360,5,86,18450.35,0,9.35093,11,0,0,0,0,114.9976,553.4713761,0,0
689,0,80,12473.92,0,11.79419,15,1,0,0,1,182.447,4569.936966,0,1
15288,0,63,26828.46,0,12.34399,8,0,0,1,0,139.9678,4430.640106,0,0
19904,2,25,49158.49,0,10.24782033,9,1,0,0,1,169.937833,1886.531937,0,1
35824,0,24,18692.53,1,12.25982132,12,0,1,0,1,149.988989,1461.101266,0,0
65335,3,80,22720.66,0,16.40248,16,2,1,0,0,182.4833,5087.557363,0,1
80,3,60,12115.07,0,12.49001,8,0,0,1,1,197.6288,5925.795152,0,0
1153,0,78,28326.47,0,10.94525,12,2,0,0,0,134.9509,482.2768453,0,1
2715,4,79,104558.0,0,13.8729,8,0,0,0,1,139.9979,4756.821939,0,0
1095,5,44,23545.0,0,10.47234,9,1,1,1,1,235.1417,5341.03502,1,0
5402,1,56,43492.61,0,12.53408,16,1,0,0,1,162.447,5582.846082,1,0
32013,0,70,46656.47,0,14.89582,8,1,1,1,0,164.9853,6602.811435,1,0
10980,4,68,57292.08,0,9.906298,10,0,0,0,0,124.9607,673.250968,1,0
34460,4,48,30225.49,0,8.517377,13,1,0,0,0,147.4893,4986.869447,0,0
1673,4,66,30976.34,1,3.500092565,11,1,1,0,1,182.465269,515.5449981,0,1
1107,3,29,53936.98,0,6.130264,13,0,0,0,1,194.9663,2592.211229,1,0
78900,2,32,78103.68,0,8.442682,9,0,0,0,1,179.9476,6070.017248,0,1
33225,0,60,13719.94,1,7.560121916,12,2,1,1,0,152.462354,1510.790984,1,0
69,0,81,47877.81,1,11.40449185,12,0,0,1,1,252.637807,2190.259876,0,1
796,1,79,22192.77,0,9.432528,16,1,0,0,0,139.983,6273.515792,1,0
51447,2,54,54835.61,1,5.077546,9,0,1,1,1,235.1555,5249.968921,1,0
59,1,70,68023.12,1,13.28373,14,0,0,0,0,172.4885,1488.721642,1,0
6956,2,53,28702.52,0,10.3045,10,0,0,1,0,174.9768,6387.155472,1,0
2123,1,62,7330.64,0,10.31702,6,2,0,1,0,137.4684,4769.381102,0,0
6082,0,26,16917.78,0,5.931143,8,1,0,1,1,232.6415,6160.398795,0,1
2388,3,63,61166.68,1,6.336278,14,0,0,1,1,197.6288,974.6526364,0,0
25948,10,88,24372.54,0,10.84727,9,2,0,0,0,124.9781,5394.861435,0,1
52254,1,30,58621.81,0,11.8131,11,1,0,0,0,157.4836,488.2314263,0,1
52254,2,89,37475.23,0,11.1762,13,1,0,0,1,202.4433,6201.648856,0,1
1178,7,68,39975.25,0,11.55985,12,2,1,0,1,217.484,6292.807402,0,1
679,2,52,26556.47,0,9.962435,8,1,1,0,0,104.9923,4279.082635,0,0
3231,4,88,6742.39,0,10.33351,14,0,0,1,0,139.9816,1236.291583,0,0
23140,3,63,15423.53,0,12.18665298,13,0,1,0,0,140.004928,1579.867444,0,1
19403,0,41,76658.88,1,7.975836,13,1,0,1,0,192.4404,625.8895244,0,1
1430,1,60,47529.36,0,6.407893,16,1,0,1,1,220.1185,3479.074804,0,1
1197,2,79,5523.04,0,10.22727,13,0,1,1,0,174.9755,815.588724,0,1
5494,2,82,8519.2,0,11.45584,12,0,0,0,1,192.4705,1445.998649,0,1
1523,2,75,29161.86,0,12.09365,14,0,0,1,1,252.624,5903.302417,0,1
34355,6,19,28887.1,0,13.04317,13,3,1,0,0,130.0244,4596.831004,0,0
4696,1,31,4145.29,0,11.43356,13,0,0,0,1,182.447,5312.34805,0,1
1691,10,18,19351.19,0,7.845888,13,1,1,0,1,142.4827,6388.161243,1,0
31056,0,48,26524.78,1,9.395636,11,1,0,0,0,179.9794,1939.097667,0,1
36817,9,69,61475.04,0,14.46243735,12,3,1,0,1,117.483475,1150.859858,0,0
7,10,24,27466.82,1,15.08380131,15,0,0,1,1,262.610632,2208.615485,0,1
18578,1,88,30133.27,0,10.03378888,14,1,0,0,1,202.443347,2688.491827,0,1
45193,3,40,81847.44,0,13.34978,15,2,1,0,1,174.9919,5600.00441,0,1
7194,1,54,44990.6,0,7.534976,16,1,1,0,1,174.9919,6296.461831,0,1
303,2,76,3666.35,0,12.12132108,15,1,1,1,0,199.990219,2674.568338,1,0
32000,4,83,40031.03,0,14.74975124,10,2,1,0,1,117.483475,479.0156739,0,0
4695,1,76,24969.71,0,9.109696707,15,1,1,0,1,139.979239,1210.196851,0,0
4634,2,45,114051.7,0,6.807785,13,0,1,0,0,127.5112,2087.790899,0,0
18579,1,70,27068.65,0,13.61624,11,1,1,1,0,162.4526,3935.280548,0,1
2432,6,75,41305.22,0,11.06785,17,2,0,0,1,169.9671,4420.056022,0,0
25086,1,44,79358.93,0,5.826774,8,0,0,0,0,114.9509,1991.629188,1,0
570,3,73,11464.33,1,9.142773531,17,1,1,1,1,215.159141,2056.185889,1,0
1234,0,35,23781.26,0,6.476262682,16,0,0,0,1,127.442069,1968.581014,1,0
2128,1,61,18073.63,0,13.6305,13,0,0,0,1,192.4705,2094.027389,0,1
1123,0,38,21806.2,1,13.40423523,11,0,1,0,1,177.48762,1350.716866,1,0
1684,0,27,36283.34,0,10.31019,12,1,0,0,0,144.9607,5906.432884,0,1
12918,9,21,29973.85,0,10.3827,10,1,1,1,1,222.65,1967.055899,0,1
563,2,82,35453.68,0,10.90456,6,1,1,1,0,119.9568,1711.957507,1,0
680,2,58,20358.54,0,8.927855,11,2,1,1,0,154.9618,1460.696574,1,0
3216,8,23,31697.79,1,13.54662,12,0,0,0,1,207.4754,2267.526558,1,0
2275,3,51,76095.68,0,17.86153,13,0,0,0,0,147.4893,4533.343418,0,0
32901,1,57,46339.12,0,5.257295,13,0,1,0,1,162.4653,1097.407168,1,0
9022,2,76,53247.58,1,9.75859429,12,0,1,0,1,184.961033,871.6644442,1,0
12926,4,44,28155.15,0,10.16253,7,0,0,0,1,172.4567,5860.250293,1,0
3137,0,86,55580.57,0,10.55807,9,0,0,0,0,124.9781,4148.090988,0,1
236,2,44,32662.01,0,10.91202,13,3,0,0,0,157.4836,4220.274809,0,1
2012,3,39,105033.0,1,7.798421,12,0,0,1,1,262.6106,1432.224687,0,1
3937,7,82,28028.85,0,6.593316,14,0,0,0,1,179.9476,4887.271461,0,1
253,2,60,53710.84,1,8.620735,14,1,0,1,0,149.9776,962.6412103,0,0
2716,1,50,17036.62,0,8.652966,10,1,0,1,0,139.9349,5857.181194,1,0
9611,7,33,52263.69,0,9.77949,10,2,1,0,1,184.9647,5272.029955,0,1
32929,4,54,54373.35,1,11.07079287,13,1,1,1,1,212.622804,1572.045646,1,0
427,7,73,50161.62,0,11.09081,12,1,1,1,0,139.9861,1430.966496,0,0
15836,0,89,17072.33,0,11.32238,13,1,1,0,1,184.9647,984.7206752,0,1
2813,3,66,28096.83,1,5.377748545,9,0,0,1,1,175.133074,1116.638366,0,0
8028,1,65,36478.21,0,7.251198724,14,2,0,0,0,114.983787,980.9935923,0,0
7900,0,30,41221.83,0,9.505342,10,1,0,0,0,157.4698,223.4765826,0,1
323,2,85,32832.4,0,9.578404,15,2,1,0,1,142.5156,5108.903002,0,0
8611,3,58,9245.84,0,8.308287,8,0,1,0,1,130.0064,1388.750133,0,0
3251,0,18,10272.73,0,6.712062,11,0,1,0,1,187.4974,1710.612591,1,0
14723,0,32,37628.81,0,15.05826,11,2,0,0,1,149.9378,6571.767003,1,0
2397,4,21,41209.8,1,11.60110678,17,0,0,1,0,117.439154,2148.889242,1,0
40014,0,89,28966.67,1,12.32784,17,2,0,1,1,207.6094,4954.029731,0,1
370,3,84,16602.2,0,11.43794,10,1,1,1,1,247.6647,5856.498648,1,0
2017,2,42,30891.62,0,10.46074,12,2,1,0,0,127.4958,1181.546499,0,1
7351,0,82,43867.04,1,9.438856,12,2,0,1,1,222.6143,1134.14173,1,0
32959,0,65,27147.53,1,8.759495,14,0,0,0,1,182.4433,1069.814443,1,0
7197,0,76,36398.01,0,8.191336,12,2,0,0,0,124.9643,5774.340454,0,1
268,4,49,90696.33,0,12.5181,13,2,1,0,1,164.9647,1734.660297,1,0
2525,8,44,63843.19,0,10.34966,18,1,0,1,0,139.9816,6207.251325,0,0
36062,2,54,25584.35,1,9.807188,17,1,1,1,1,210.127,970.6301192,0,1
8784,0,65,42739.62,0,12.93123,15,2,0,0,1,179.9476,1670.944369,0,1
316,4,24,9349.55,0,5.569279,12,1,1,1,0,152.4624,6727.977262,1,0
444,0,34,41081.57,1,9.776467,15,1,0,1,1,245.147,6646.927545,1,0
13895,8,71,55008.17,0,10.26151,13,2,1,1,0,167.4847,4443.003488,1,0
8412,9,38,19990.91,1,5.582356,11,1,0,1,0,182.4676,885.4473166,0,1
174,4,83,13285.84,0,10.42544,11,0,1,0,1,184.9785,6083.905265,0,1
10509,1,23,14917.11,1,12.14053,11,2,1,0,0,127.4783,1022.929869,1,0
41276,1,73,20618.01,0,10.08633,15,1,0,1,0,204.9634,5042.032681,0,1
1719,3,67,25340.62,1,7.603034,10,0,1,0,1,142.4689,2062.922234,1,0
1428,1,35,58175.44,0,10.70375,11,1,1,1,0,174.9618,5807.811165,0,1
29061,2,72,7079.02,0,8.082,11,1,0,1,0,139.9349,1813.71251,1,0
34496,2,44,5549.06,0,3.592153,17,0,1,0,0,137.4686,821.8429175,0,1
993,1,84,68822.79,1,3.866889,15,1,1,0,0,107.4958,688.0396207,1,0
14687,2,52,27902.88,0,4.742341,15,0,0,0,0,147.5031,1078.756333,0,0
1666,4,77,12912.29,0,13.22789,12,0,1,0,0,137.4978,3862.289881,0,0
3096,1,65,23510.78,1,9.459743,9,1,1,1,1,232.652,4479.98883,0,0
1405,3,85,32076.56,0,11.14911,11,1,0,1,0,152.4579,5435.713342,1,0
1919,1,51,47726.25,1,8.174495258,8,5,1,0,1,152.502178,590.7765801,0,0
2778,0,30,39940.05,0,10.06356,10,1,0,0,0,147.4564,863.6296514,1,0
10482,2,81,90977.74,0,10.76051016,10,3,0,0,0,147.456419,823.4933243,1,0
24613,1,61,81068.69,0,9.040251,9,4,1,1,0,139.9568,2199.664389,0,1
20300,0,37,19168.31,1,9.946962,11,1,0,0,1,227.4754,856.9298283,0,1
20935,1,79,69833.88,1,8.989878,6,2,0,0,1,182.447,650.4414677,0,1
359,1,52,50181.69,0,7.432898,11,1,0,0,1,137.4616,4829.62672,0,0
510,0,68,30243.0,0,12.10676,8,0,0,1,0,159.9349,5913.927772,0,1
35763,4,28,63963.83,0,6.784802038,12,0,0,0,0,144.960655,481.3363042,0,1
1018,1,55,29094.86,1,5.907805,11,0,0,0,0,92.45514,1122.62327,1,0
7380,3,43,35590.37,0,7.51567,9,2,0,0,1,114.9658,468.36494,0,0
1524,3,19,86234.35,0,9.911478,11,1,1,0,1,207.4974,6173.702221,0,1
59324,0,49,18852.52,0,11.36428,9,0,1,0,1,174.9744,4798.910859,1,0
141,2,72,34257.36,0,11.78093,9,1,0,1,0,204.9634,1836.91871,0,1
3908,9,88,100224.4,0,11.35857,11,0,0,1,0,149.9483,4680.412054,0,1
408,0,20,13623.33,0,9.77495,9,1,1,0,0,149.9915,5999.97193,0,1
13547,1,52,25404.37,0,10.00607,19,0,0,0,0,117.4872,6446.951971,1,0
19146,2,78,43747.73,0,11.47664,12,0,0,0,1,194.9992,5863.402923,0,0
2617,4,73,31854.01,0,11.0579,10,0,0,0,0,147.4893,5179.444858,0,0
27515,10,46,4524.96,0,14.47576,13,1,0,0,0,112.4551,797.4420172,0,1
47309,1,89,26652.94,0,7.951989,13,1,0,0,0,147.4738,4970.688189,0,1
253,8,32,38469.46,0,4.463867,19,1,1,1,1,190.1737,6200.818914,0,0
5015,1,55,36932.56,0,2.355031,9,1,0,0,0,92.45514,4782.949918,1,0
35161,4,33,48357.93,0,12.56239,16,1,0,0,1,179.9476,5671.161211,0,1
778,1,83,60280.07,0,5.547264,12,1,1,1,0,132.466,2609.91314,1,0
501,0,85,28348.26,0,5.543435,13,0,0,0,0,169.9928,5691.599692,0,1
1921,0,68,55556.96,1,8.429886,12,2,0,1,1,245.147,1859.062929,1,0
566,3,21,20725.92,0,6.897314,5,1,1,0,1,129.9926,5832.81909,0,0
2004,8,35,33081.5,0,16.2337,16,1,0,0,1,182.4433,5477.886159,1,0
32739,1,22,12211.05,0,11.69401,9,0,1,0,0,104.9923,562.038508,0,0
4971,3,62,80719.57,1,11.06909,5,2,0,1,1,210.1518,3749.327724,0,0
2315,0,87,35805.47,1,14.47842,14,1,0,0,1,184.9797,873.3472232,1,0
1537,0,85,65640.28,0,13.78754,14,0,0,1,1,222.6281,6206.567047,1,0
17600,5,80,103311.26,0,9.394961367,15,1,1,0,0,162.500692,2056.386979,0,1
748,5,69,46923.98,0,10.66439,15,3,0,0,1,179.9476,6076.522348,0,1
785,1,75,19408.35,0,14.52197,12,1,1,0,0,149.9915,5287.642545,0,1
731,2,22,56527.93,0,10.89454,12,1,0,0,1,149.9845,1727.365848,0,0
94512,1,76,24729.42,0,8.729509,16,0,0,1,0,129.9621,1110.224942,1,0
250,6,60,15659.82,0,6.060003,11,0,0,1,0,172.4441,5524.694912,0,1
4128,0,53,30536.02,0,9.125916,12,0,1,1,0,119.9568,1052.973308,1,0
3768,1,35,6651.76,1,7.773419,12,0,1,1,1,270.1604,4963.969106,1,0
1193,10,78,29765.16,0,9.662081,12,1,1,1,0,132.466,1290.636519,1,0
279,2,38,57108.11,0,11.07482,12,0,0,0,1,162.4937,5015.195312,0,0
222,0,57,66922.3,0,5.868957217,12,0,0,0,0,125.007314,790.9469893,0,0
3709,2,74,35172.82,1,9.414665,17,0,1,1,1,245.175,4969.876754,0,0
10423,5,49,84914.28,1,11.20146,13,2,1,1,1,242.6326,1410.771138,0,1
20234,0,36,65731.64,0,11.39908,15,1,0,0,1,127.4421,1522.482247,1,0
1339,0,47,32022.13,0,9.664759,4,0,1,1,0,187.4847,5105.658715,0,1
13168,3,26,55959.96,0,6.266123,5,1,1,0,1,117.4835,4893.99719,0,0
1062,1,59,24958.97,1,9.170210546,13,1,0,1,1,220.132293,955.0519598,0,1
5403,1,86,46164.49,0,12.82752,12,2,0,0,0,104.9643,4936.469796,1,0
2086,0,24,21531.39,0,8.289386,15,1,0,0,0,114.9509,5754.564928,1,0
6947,1,44,46705.86,0,11.10048066,9,2,0,0,0,102.474625,1040.400476,0,0
2138,1,21,64204.39,0,12.63743,6,0,1,0,1,172.4555,965.039948,0,1
7477,3,53,34953.83,0,5.416477,8,0,0,0,1,192.4705,1752.77238,0,1
398,0,43,12944.52,0,12.32015,9,0,0,0,1,127.4421,6208.310064,1,0
889,1,70,22455.73,0,9.829165,13,2,0,0,0,92.5018,5664.025426,0,0
7104,0,32,81833.68,0,13.65973236,16,1,1,0,0,95.019486,1093.345316,0,0
53142,3,48,23778.28,0,8.330085,13,0,0,1,1,235.1372,6856.666585,1,0
7570,2,30,49645.28,0,7.969166,7,1,0,0,0,114.9976,5030.841405,0,0
23875,4,69,16125.03,0,9.32394,12,0,0,0,0,127.4601,4688.00861,1,0
7215,1,57,49323.19,0,7.869279288,11,1,0,1,0,169.944668,521.8726735,0,1
48713,0,38,24491.2,0,10.48202,5,1,1,0,1,162.4689,5280.797475,0,1
2639,1,86,43552.14,0,19.2677815,16,0,0,0,1,162.460772,2220.436194,1,0
1260,3,89,99787.78,0,8.866549026,12,1,1,0,0,137.497825,758.6189978,0,0
208,3,35,26190.71,1,7.755985,11,0,0,0,1,159.9805,721.3139824,0,0
27618,2,44,22827.74,0,5.802821,12,3,0,0,1,147.4421,5727.096871,0,1
4841,0,28,18305.22,0,9.316164,11,3,1,0,1,162.4653,5823.6249,1,0
6172,4,80,53563.03,0,12.29361,9,1,0,1,1,262.6106,5836.607029,0,1
17243,3,53,16959.6,0,11.24519,12,2,0,0,0,112.4551,5797.577084,0,1
687,9,41,4032.12,1,5.232014731,5,0,0,1,0,129.962093,1615.988955,1,0
1267,2,31,44622.42,0,8.627751,15,1,1,1,0,152.4798,5677.324438,0,1
141,4,36,9083.29,0,7.553372,14,0,1,1,0,120.0035,745.7123774,0,0
257,10,44,38310.04,0,6.098505,13,0,0,1,0,137.4392,945.5166208,0,1
1516,3,37,35223.63,1,7.647106164,7,0,1,1,0,154.975543,1526.166139,1,0
2806,0,28,89514.55,0,6.987712,12,1,0,1,0,217.4725,6427.502592,0,1
191,0,58,28333.29,0,9.315925,14,2,0,0,1,182.4608,5155.773559,0,1
2153,0,87,24378.22,1,10.67112794,13,1,1,1,1,215.159141,1774.760154,1,0
27818,1,69,84009.73,0,8.520277,10,0,1,1,1,242.6326,5788.852546,0,1
6627,0,20,84655.31,0,12.2004,13,1,0,0,0,137.5165,1552.219697,0,0
844,0,54,59248.25,0,7.991317,9,1,1,1,0,154.9755,5713.631544,1,0
322,0,33,22361.08,0,10.82392,10,4,0,1,1,200.1185,2079.326294,1,0
2467,3,31,5874.73,1,9.928856736,12,0,0,0,0,157.469817,554.7295152,0,1
1068,0,23,41709.72,0,15.03023,7,1,0,1,1,252.6378,6555.679518,0,1
2813,2,22,103625.1,0,10.2793,11,1,0,0,1,147.4421,6069.194377,0,1
21314,4,33,90633.74,1,11.15366,8,1,0,1,1,240.1149,1084.469104,0,1
17909,2,28,11576.34,0,11.18246,15,0,0,1,1,220.1323,5331.531612,0,1
3527,3,31,112097.3,0,15.07177,5,0,0,0,1,182.4433,4843.627918,1,0
4535,4,30,33315.46,0,14.81141178,12,1,1,1,0,199.990219,2489.519356,1,0
15623,2,34,30369.33,0,8.580033,13,1,0,0,0,124.9781,4946.826952,0,1
11346,0,41,26235.49,0,9.439823,15,0,1,0,0,159.9875,5775.455429,0,1
24118,2,60,46582.29,0,8.43066,17,0,1,0,0,140.0049,5568.279974,0,1
4483,1,56,126024.3,0,14.11463,15,2,1,1,0,142.4993,5894.676109,0,0
47493,6,31,104519.8,1,6.836041233,15,0,0,0,1,139.99789,698.1794441,0,0
336,0,67,84647.54,0,11.43078,4,0,0,0,0,104.9781,6258.956902,1,0
3403,8,25,9368.25,0,18.34115,13,0,0,0,0,157.4836,1461.917374,0,1
1748,0,53,18143.7,0,8.035783,9,1,1,1,1,232.652,6595.253777,0,0
68676,0,75,21061.0,0,7.908634,8,0,1,0,1,162.4689,959.4182525,0,1
31845,2,81,11655.88,1,10.05990041,11,1,0,1,1,212.641455,1500.69101,1,0
11393,1,81,25832.88,1,7.75167,13,1,0,1,0,169.9447,1044.205309,0,1
26147,2,58,23330.47,1,10.79373083,16,1,1,0,0,117.51525,828.6984604,0,0
615,1,50,15215.24,0,8.94767,8,1,0,0,0,139.983,5475.340643,1,0
3256,5,37,45251.32,1,9.532535,12,2,1,1,1,245.1612,1042.042108,0,0
1640,1,29,10374.35,0,9.038699,14,0,0,0,0,159.9656,5910.056992,1,0
23787,2,45,32955.23,1,12.21135,14,2,0,0,0,137.5165,342.5038822,0,0
2986,1,33,35214.65,0,9.584041,9,3,1,1,1,225.1457,6587.881944,1,0
98,1,49,23204.98,0,10.18046877,10,2,0,0,0,104.964303,1829.270014,1,0
5157,3,52,63289.55,0,5.566561,15,1,0,1,0,104.9629,842.4625146,0,0
432,1,82,56646.45,0,8.933365,8,0,1,1,0,152.509,1599.244733,0,0
3579,1,85,5660.44,0,9.636285,15,1,0,1,0,142.4713,1569.873827,1,0
18937,3,34,46502.45,1,8.786155,11,2,0,1,1,242.6281,6534.959838,0,1
1874,3,77,50595.25,0,9.499777,15,0,0,0,1,214.9663,4165.246664,0,1
7290,1,25,15611.4,0,8.117138,18,2,0,1,0,127.4586,5409.545415,0,0
932,0,33,66392.52,0,13.66391306,10,1,1,1,1,190.159922,1070.978131,0,0
2334,1,79,45578.06,0,16.98002,12,1,0,1,0,127.4586,5135.332591,0,0
3191,2,80,99482.26,1,12.94031641,12,2,0,1,1,252.62403,1267.634616,0,1
604,0,21,70839.0,0,12.34002007,7,3,0,0,0,117.487242,699.4793992,1,0
1827,1,80,34784.01,1,15.60533,8,2,1,0,1,204.961,1041.036664,0,1
347,0,25,24685.33,0,10.34703,13,0,1,1,1,232.652,5438.301299,0,0
2669,0,49,11555.49,0,4.796898,13,0,1,1,0,207.4673,1985.001327,0,1
1443,0,61,16382.76,0,7.172961,10,2,0,0,1,139.9512,6510.261516,1,0
77,1,74,26735.83,0,9.610448,10,1,0,0,0,137.4872,1271.791514,0,1
2051,4,58,22663.39,0,9.329606,15,2,0,1,0,142.4713,6146.743893,1,0
19527,4,78,44220.48,0,4.685599,9,2,0,0,1,192.4705,6159.279047,0,1
1274,1,49,6754.78,0,9.73327,16,0,0,0,0,134.9509,1201.308416,0,1
1808,0,85,51126.59,0,12.51371,10,1,0,1,0,184.9496,5823.280926,1,0
145,0,48,18498.45,0,7.815757,12,2,0,0,1,194.9525,4807.120751,1,0
10951,0,80,52089.36,0,14.15632,11,3,1,0,1,194.9882,1693.253857,0,1
6399,0,61,20646.5,0,11.00437,11,0,0,1,0,162.4676,1063.553,1,0
3814,4,45,26656.35,1,9.311431,13,0,0,1,0,104.9629,678.3000196,0,0
2357,3,72,27744.81,0,13.90534,10,2,0,1,0,159.9349,5449.543139,0,1
404,1,21,17217.29,0,10.09361,16,1,0,1,1,222.6281,1761.873779,1,0
86811,4,38,42215.28,0,5.148274,10,1,0,0,1,172.4567,6667.408481,1,0
3443,1,63,6784.27,0,10.51892,16,3,1,0,0,142.5007,5609.120133,1,0
21519,3,23,36537.4,0,9.270473,10,3,0,0,1,182.4608,5835.311159,0,1
344,3,37,26049.03,0,14.69431857,15,2,1,1,0,174.975543,1190.580006,0,1
6190,4,33,32917.33,0,10.1041,13,1,0,0,0,147.4564,6018.487781,1,0
1576,1,31,26804.03,0,10.79225,13,1,0,1,1,255.1336,6764.539694,1,0
164,4,76,51865.58,0,11.53135,11,0,1,1,0,174.9618,5971.644344,0,1
3231,1,78,30351.92,0,4.990463,9,1,1,0,0,107.482,1057.31153,1,0
1471,1,30,48308.34,0,5.745821,13,1,0,1,0,104.9629,5401.772294,0,0
6915,1,23,24147.42,0,10.60676299,15,0,1,0,1,194.988208,868.9523115,0,1
2394,0,31,78588.29,0,9.789482,10,0,1,0,0,147.4783,5616.657455,0,1
6210,2,63,16538.08,0,11.55503,12,1,0,1,0,139.9678,492.0307787,0,0
8093,0,28,8414.55,0,18.77915,6,2,0,0,1,179.9476,528.989098,0,1
13932,3,67,43915.77,1,9.413829,5,1,1,1,1,210.127,5688.676981,0,1
170,0,66,78272.96,1,9.424686492,10,0,1,1,0,187.513939,1007.289786,0,0
352,4,28,67999.24,0,8.564499,10,0,1,0,0,127.525,5929.012302,0,0
6604,4,68,62554.29,0,10.73749,11,1,0,1,1,235.1372,5313.315024,1,0
10134,1,63,7382.53,0,2.431461,6,0,0,0,0,127.4738,783.7920101,1,0
1523,0,65,50030.0,0,8.91326,11,1,0,0,0,134.9509,4107.705445,0,1
66053,0,85,15771.28,0,4.900186,13,1,1,1,1,210.127,6179.8226,0,1
2252,2,53,34352.13,0,9.249944,9,1,1,0,0,127.4783,5282.510146,1,0
1604,1,27,62893.96,0,9.291642,12,1,1,0,0,115.0021,1999.438675,0,0
2942,1,56,42369.14,0,12.68768,4,3,1,0,1,162.4827,4666.095949,0,1
966,3,61,10427.06,0,13.123,9,1,0,0,1,147.4713,5579.442865,0,0
684,0,82,13148.1,1,11.72484,13,0,1,1,0,194.9581,877.3671989,0,1
206,3,27,84597.17,0,8.407938599,14,3,0,0,1,182.460772,1266.19109,0,1
398,0,67,17871.59,0,11.44228,13,1,0,1,1,212.6415,5894.022001,1,0
20825,0,24,33430.29,0,12.73997,14,1,1,0,0,140.0342,5702.028301,0,0
762,1,25,8461.71,0,15.21772,7,2,0,0,0,159.983,916.275075,0,1
77168,4,48,34129.34,0,6.740547,15,2,1,1,0,207.4811,5695.95181,0,1
3986,0,72,10178.42,0,6.111571,12,2,1,0,0,107.4958,5796.100318,1,0
20558,1,63,71843.2,1,6.911112,13,1,0,1,0,152.4579,1456.082414,1,0
1073,4,64,22293.87,0,10.06866,12,0,0,0,1,147.4421,4881.833739,0,1
1634,1,30,24600.9,0,3.98804545,17,2,0,0,1,182.460772,821.1684673,0,1
64,3,35,45166.7,0,8.637922,6,0,1,0,1,204.961,5593.020458,0,1
746,2,69,30712.74,0,5.482104,11,0,1,1,0,132.4798,6537.94242,1,0
30035,2,22,21395.1,0,12.17483,9,1,0,0,0,124.9781,716.9177978,0,1
